time,step,latitude,longitude,number,surface,valid_time,d2m,t2m
2001-02-01,0 days 06:00:00,45.6,3.1,0,0.0,2001-02-01 06:00:00,271.80713,273.69577
2001-02-01,0 days 06:00:00,45.6,3.2,0,0.0,2001-02-01 06:00:00,272.08838,273.96725
2001-02-01,0 days 07:00:00,45.7,3.1,0,0.0,2001-02-01 07:00:00,272.15088,274.06293
2001-02-01,0 days 07:00:00,45.7,3.2,0,0.0,2001-02-01 07:00:00,272.48682,274.35394
2001-02-01,0 days 07:00:00,45.6,3.1,0,0.0,2001-02-01 07:00:00,272.0005,273.8012
2001-02-01,0 days 07:00:00,45.6,3.2,0,0.0,2001-02-01 07:00:00,272.33838,274.11566
2001-02-01,0 days 08:00:00,45.7,3.1,0,0.0,2001-02-01 08:00:00,272.46088,274.5272
2001-02-01,0 days 08:00:00,45.7,3.2,0,0.0,2001-02-01 08:00:00,272.86517,274.91586
2001-02-01,0 days 08:00:00,45.6,3.1,0,0.0,2001-02-01 08:00:00,272.3593,274.38266
2001-02-01,0 days 08:00:00,45.6,3.2,0,0.0,2001-02-01 08:00:00,272.70892,274.67758
2001-02-01,0 days 09:00:00,45.7,3.1,0,0.0,2001-02-01 09:00:00,273.0487,275.86127
2001-02-01,0 days 09:00:00,45.7,3.2,0,0.0,2001-02-01 09:00:00,273.44324,276.21283
2001-02-01,0 days 09:00:00,45.6,3.1,0,0.0,2001-02-01 09:00:00,272.92175,275.66986
2001-02-01,0 days 09:00:00,45.6,3.2,0,0.0,2001-02-01 09:00:00,273.29285,275.998
2001-02-01,0 days 10:00:00,45.7,3.1,0,0.0,2001-02-01 10:00:00,273.3747,277.06006
2001-02-01,0 days 10:00:00,45.7,3.2,0,0.0,2001-02-01 10:00:00,273.78876,277.38818
2001-02-01,0 days 10:00:00,45.6,3.1,0,0.0,2001-02-01 10:00:00,273.2458,276.8413
2001-02-01,0 days 10:00:00,45.6,3.2,0,0.0,2001-02-01 10:00:00,273.6618,277.22412
2001-02-01,0 days 11:00:00,45.7,3.1,0,0.0,2001-02-01 11:00:00,273.37982,278.09094
2001-02-01,0 days 11:00:00,45.7,3.2,0,0.0,2001-02-01 11:00:00,273.8642,278.45227
2001-02-01,0 days 11:00:00,45.6,3.1,0,0.0,2001-02-01 11:00:00,273.25873,277.88
2001-02-01,0 days 11:00:00,45.6,3.2,0,0.0,2001-02-01 11:00:00,273.7431,278.2882
2001-02-01,0 days 12:00:00,45.7,3.1,0,0.0,2001-02-01 12:00:00,273.46008,278.87677
2001-02-01,0 days 12:00:00,45.7,3.2,0,0.0,2001-02-01 12:00:00,273.95618,279.2381
2001-02-01,0 days 12:00:00,45.6,3.1,0,0.0,2001-02-01 12:00:00,273.2804,278.69513
2001-02-01,0 days 12:00:00,45.6,3.2,0,0.0,2001-02-01 12:00:00,273.8058,279.09552
2001-02-01,0 days 13:00:00,45.7,3.1,0,0.0,2001-02-01 13:00:00,273.42563,279.44318
2001-02-01,0 days 13:00:00,45.7,3.2,0,0.0,2001-02-01 13:00:00,273.91196,279.82013
2001-02-01,0 days 13:00:00,45.6,3.1,0,0.0,2001-02-01 13:00:00,273.23032,279.25177
2001-02-01,0 days 13:00:00,45.6,3.2,0,0.0,2001-02-01 13:00:00,273.74008,279.67365
2001-02-01,0 days 14:00:00,45.7,3.1,0,0.0,2001-02-01 14:00:00,273.45758,279.59296
2001-02-01,0 days 14:00:00,45.7,3.2,0,0.0,2001-02-01 14:00:00,273.88922,279.98553
2001-02-01,0 days 14:00:00,45.6,3.1,0,0.0,2001-02-01 14:00:00,273.25836,279.38397
2001-02-01,0 days 14:00:00,45.6,3.2,0,0.0,2001-02-01 14:00:00,273.7154,279.8371
2001-02-01,0 days 15:00:00,45.7,3.1,0,0.0,2001-02-01 15:00:00,273.49744,279.37878
2001-02-01,0 days 15:00:00,45.7,3.2,0,0.0,2001-02-01 15:00:00,273.91736,279.79285
2001-02-01,0 days 15:00:00,45.6,3.1,0,0.0,2001-02-01 15:00:00,273.30212,279.14636
2001-02-01,0 days 15:00:00,45.6,3.2,0,0.0,2001-02-01 15:00:00,273.7494,279.6112
2001-02-01,0 days 16:00:00,45.7,3.1,0,0.0,2001-02-01 16:00:00,273.45264,278.8002
2001-02-01,0 days 16:00:00,45.7,3.2,0,0.0,2001-02-01 16:00:00,273.81006,279.2338
2001-02-01,0 days 16:00:00,45.6,3.1,0,0.0,2001-02-01 16:00:00,273.24365,278.5717
2001-02-01,0 days 16:00:00,45.6,3.2,0,0.0,2001-02-01 16:00:00,273.64014,279.04434
2001-02-01,0 days 17:00:00,45.7,3.1,0,0.0,2001-02-01 17:00:00,273.31897,277.8755
2001-02-01,0 days 17:00:00,45.7,3.2,0,0.0,2001-02-01 17:00:00,273.7174,278.2915
2001-02-01,0 days 17:00:00,45.6,3.1,0,0.0,2001-02-01 17:00:00,273.1842,277.62744
2001-02-01,0 days 17:00:00,45.6,3.2,0,0.0,2001-02-01 17:00:00,273.57483,278.09814
2001-02-01,0 days 18:00:00,45.7,3.1,0,0.0,2001-02-01 18:00:00,273.31445,276.88538
2001-02-01,0 days 18:00:00,45.7,3.2,0,0.0,2001-02-01 18:00:00,273.60938,277.29163
2001-02-01,0 days 18:00:00,45.6,3.1,0,0.0,2001-02-01 18:00:00,273.16016,276.63342
2001-02-01,0 days 18:00:00,45.6,3.2,0,0.0,2001-02-01 18:00:00,273.47266,277.08264
2001-02-01,0 days 19:00:00,45.7,3.1,0,0.0,2001-02-01 19:00:00,273.04062,276.25317
2001-02-01,0 days 19:00:00,45.7,3.2,0,0.0,2001-02-01 19:00:00,273.33163,276.63403
2001-02-01,0 days 19:00:00,45.6,3.1,0,0.0,2001-02-01 19:00:00,272.90976,276.00513
2001-02-01,0 days 19:00:00,45.6,3.2,0,0.0,2001-02-01 19:00:00,273.22617,276.4231
2001-02-01,0 days 20:00:00,45.7,3.1,0,0.0,2001-02-01 20:00:00,273.00772,275.69122
2001-02-01,0 days 20:00:00,45.7,3.2,0,0.0,2001-02-01 20:00:00,273.2831,276.04865
2001-02-01,0 days 20:00:00,45.6,3.1,0,0.0,2001-02-01 20:00:00,272.8788,275.4295
2001-02-01,0 days 20:00:00,45.6,3.2,0,0.0,2001-02-01 20:00:00,273.1796,275.84747
2001-02-01,0 days 21:00:00,45.7,3.1,0,0.0,2001-02-01 21:00:00,272.9674,275.3401
2001-02-01,0 days 21:00:00,45.7,3.2,0,0.0,2001-02-01 21:00:00,273.26233,275.67603
2001-02-01,0 days 21:00:00,45.6,3.1,0,0.0,2001-02-01 21:00:00,272.84827,275.05298
2001-02-01,0 days 21:00:00,45.6,3.2,0,0.0,2001-02-01 21:00:00,273.151,275.43384
2001-02-01,0 days 22:00:00,45.7,3.1,0,0.0,2001-02-01 22:00:00,272.99146,275.1404
2001-02-01,0 days 22:00:00,45.7,3.2,0,0.0,2001-02-01 22:00:00,273.28638,275.4822
2001-02-01,0 days 22:00:00,45.6,3.1,0,0.0,2001-02-01 22:00:00,272.86646,274.8455
2001-02-01,0 days 22:00:00,45.6,3.2,0,0.0,2001-02-01 22:00:00,273.17114,275.2244
2001-02-01,0 days 23:00:00,45.7,3.1,0,0.0,2001-02-01 23:00:00,272.78638,274.9244
2001-02-01,0 days 23:00:00,45.7,3.2,0,0.0,2001-02-01 23:00:00,273.13208,275.26816
2001-02-01,0 days 23:00:00,45.6,3.1,0,0.0,2001-02-01 23:00:00,272.69653,274.66855
2001-02-01,0 days 23:00:00,45.6,3.2,0,0.0,2001-02-01 23:00:00,273.0559,275.07285
2001-02-01,1 days 00:00:00,45.7,3.1,0,0.0,2001-02-02 00:00:00,272.5972,274.75388
2001-02-01,1 days 00:00:00,45.7,3.2,0,0.0,2001-02-02 00:00:00,272.93118,275.03903
2001-02-01,1 days 00:00:00,45.6,3.1,0,0.0,2001-02-02 00:00:00,272.5093,274.50388
2001-02-01,1 days 00:00:00,45.6,3.2,0,0.0,2001-02-02 00:00:00,272.86868,274.84958
2001-03-01,0 days 01:00:00,45.7,3.1,0,0.0,2001-03-01 01:00:00,277.21017,279.20358
2001-03-01,0 days 01:00:00,45.7,3.2,0,0.0,2001-03-01 01:00:00,277.55783,279.6274
2001-03-01,0 days 01:00:00,45.6,3.1,0,0.0,2001-03-01 01:00:00,277.22775,279.05905
2001-03-01,0 days 01:00:00,45.6,3.2,0,0.0,2001-03-01 01:00:00,277.58322,279.50436
2001-03-01,0 days 02:00:00,45.7,3.1,0,0.0,2001-03-01 02:00:00,277.1585,279.12152
2001-03-01,0 days 02:00:00,45.7,3.2,0,0.0,2001-03-01 02:00:00,277.51788,279.54535
2001-03-01,0 days 02:00:00,45.6,3.1,0,0.0,2001-03-01 02:00:00,277.14484,278.9223
2001-03-01,0 days 02:00:00,45.6,3.2,0,0.0,2001-03-01 02:00:00,277.51593,279.37543
2001-03-01,0 days 03:00:00,45.7,3.1,0,0.0,2001-03-01 03:00:00,277.06104,278.94388
2001-03-01,0 days 03:00:00,45.7,3.2,0,0.0,2001-03-01 03:00:00,277.43213,279.37747
2001-03-01,0 days 03:00:00,45.6,3.1,0,0.0,2001-03-01 03:00:00,277.01025,278.7095
2001-03-01,0 days 03:00:00,45.6,3.2,0,0.0,2001-03-01 03:00:00,277.40088,279.1841
2001-03-01,0 days 04:00:00,45.7,3.1,0,0.0,2001-03-01 04:00:00,276.9823,278.784
2001-03-01,0 days 04:00:00,45.7,3.2,0,0.0,2001-03-01 04:00:00,277.3534,279.20782
2001-03-01,0 days 04:00:00,45.6,3.1,0,0.0,2001-03-01 04:00:00,276.93152,278.57697
2001-03-01,0 days 04:00:00,45.6,3.2,0,0.0,2001-03-01 04:00:00,277.3202,279.01447
2001-03-01,0 days 05:00:00,45.7,3.1,0,0.0,2001-03-01 05:00:00,276.89838,278.6449
2001-03-01,0 days 05:00:00,45.7,3.2,0,0.0,2001-03-01 05:00:00,277.27338,279.05505
2001-03-01,0 days 05:00:00,45.6,3.1,0,0.0,2001-03-01 05:00:00,276.82806,278.41638
2001-03-01,0 days 05:00:00,45.6,3.2,0,0.0,2001-03-01 05:00:00,277.21283,278.83826
2001-03-01,0 days 06:00:00,45.7,3.1,0,0.0,2001-03-01 06:00:00,276.9,278.62537
2001-03-01,0 days 06:00:00,45.7,3.2,0,0.0,2001-03-01 06:00:00,277.2711,279.01404
2001-03-01,0 days 06:00:00,45.6,3.1,0,0.0,2001-03-01 06:00:00,276.81015,278.3988
2001-03-01,0 days 06:00:00,45.6,3.2,0,0.0,2001-03-01 06:00:00,277.20468,278.807
2001-03-01,0 days 07:00:00,45.7,3.1,0,0.0,2001-03-01 07:00:00,277.16577,279.0711
2001-03-01,0 days 07:00:00,45.7,3.2,0,0.0,2001-03-01 07:00:00,277.60913,279.49493
2001-03-01,0 days 07:00:00,45.6,3.1,0,0.0,2001-03-01 07:00:00,277.09546,278.85626
2001-03-01,0 days 07:00:00,45.6,3.2,0,0.0,2001-03-01 07:00:00,277.5603,279.30743
2001-03-01,0 days 08:00:00,45.7,3.1,0,0.0,2001-03-01 08:00:00,277.53992,280.1754
2001-03-01,0 days 08:00:00,45.7,3.2,0,0.0,2001-03-01 08:00:00,278.02234,280.74377
2001-03-01,0 days 08:00:00,45.6,3.1,0,0.0,2001-03-01 08:00:00,277.4735,279.99768
2001-03-01,0 days 08:00:00,45.6,3.2,0,0.0,2001-03-01 08:00:00,277.97742,280.61682
2001-03-01,0 days 09:00:00,45.7,3.1,0,0.0,2001-03-01 09:00:00,277.68036,281.42514
2001-03-01,0 days 09:00:00,45.7,3.2,0,0.0,2001-03-01 09:00:00,278.15497,282.04233
2001-03-01,0 days 09:00:00,45.6,3.1,0,0.0,2001-03-01 09:00:00,277.65106,281.2689
2001-03-01,0 days 09:00:00,45.6,3.2,0,0.0,2001-03-01 09:00:00,278.14325,281.93686
2001-03-01,0 days 10:00:00,45.7,3.1,0,0.0,2001-03-01 10:00:00,277.63,282.4931
2001-03-01,0 days 10:00:00,45.7,3.2,0,0.0,2001-03-01 10:00:00,278.1007,283.1142
2001-03-01,0 days 10:00:00,45.6,3.1,0,0.0,2001-03-01 10:00:00,277.62024,282.3271
2001-03-01,0 days 10:00:00,45.6,3.2,0,0.0,2001-03-01 10:00:00,278.10657,283.00677
2001-03-01,0 days 11:00:00,45.7,3.1,0,0.0,2001-03-01 11:00:00,277.5301,283.29053
2001-03-01,0 days 11:00:00,45.7,3.2,0,0.0,2001-03-01 11:00:00,278.0008,283.92334
2001-03-01,0 days 11:00:00,45.6,3.1,0,0.0,2001-03-01 11:00:00,277.56134,283.11865
2001-03-01,0 days 11:00:00,45.6,3.2,0,0.0,2001-03-01 11:00:00,278.0418,283.80225
2001-03-01,0 days 12:00:00,45.7,3.1,0,0.0,2001-03-01 12:00:00,277.47925,283.8115
2001-03-01,0 days 12:00:00,45.7,3.2,0,0.0,2001-03-01 12:00:00,277.8933,284.48337
2001-03-01,0 days 12:00:00,45.6,3.1,0,0.0,2001-03-01 12:00:00,277.52026,283.61423
2001-03-01,0 days 12:00:00,45.6,3.2,0,0.0,2001-03-01 12:00:00,277.9519,284.33493
2001-03-01,0 days 13:00:00,45.7,3.1,0,0.0,2001-03-01 13:00:00,277.4539,284.02246
2001-03-01,0 days 13:00:00,45.7,3.2,0,0.0,2001-03-01 13:00:00,277.81326,284.708
2001-03-01,0 days 13:00:00,45.6,3.1,0,0.0,2001-03-01 13:00:00,277.50662,283.83887
2001-03-01,0 days 13:00:00,45.6,3.2,0,0.0,2001-03-01 13:00:00,277.88943,284.58496
2001-03-01,0 days 14:00:00,45.7,3.1,0,0.0,2001-03-01 14:00:00,277.50458,284.14392
2001-03-01,0 days 14:00:00,45.7,3.2,0,0.0,2001-03-01 14:00:00,277.8327,284.80798
2001-03-01,0 days 14:00:00,45.6,3.1,0,0.0,2001-03-01 14:00:00,277.54364,283.9701
2001-03-01,0 days 14:00:00,45.6,3.2,0,0.0,2001-03-01 14:00:00,277.89325,284.6947
2001-03-01,0 days 15:00:00,45.7,3.1,0,0.0,2001-03-01 15:00:00,277.5236,284.06424
2001-03-01,0 days 15:00:00,45.7,3.2,0,0.0,2001-03-01 15:00:00,277.88492,284.7205
2001-03-01,0 days 15:00:00,45.6,3.1,0,0.0,2001-03-01 15:00:00,277.55093,283.89627
2001-03-01,0 days 15:00:00,45.6,3.2,0,0.0,2001-03-01 15:00:00,277.9279,284.6111
2001-03-01,0 days 16:00:00,45.7,3.1,0,0.0,2001-03-01 16:00:00,277.612,283.72034
2001-03-01,0 days 16:00:00,45.7,3.2,0,0.0,2001-03-01 16:00:00,277.93622,284.40002
2001-03-01,0 days 16:00:00,45.6,3.1,0,0.0,2001-03-01 16:00:00,277.61395,283.5387
2001-03-01,0 days 16:00:00,45.6,3.2,0,0.0,2001-03-01 16:00:00,277.96747,284.27112
2001-03-01,0 days 17:00:00,45.7,3.1,0,0.0,2001-03-01 17:00:00,277.74365,282.9762
2001-03-01,0 days 17:00:00,45.7,3.2,0,0.0,2001-03-01 17:00:00,278.0796,283.65198
2001-03-01,0 days 17:00:00,45.6,3.1,0,0.0,2001-03-01 17:00:00,277.7339,282.79456
2001-03-01,0 days 17:00:00,45.6,3.2,0,0.0,2001-03-01 17:00:00,278.12842,283.51135
2001-03-01,0 days 18:00:00,45.7,3.1,0,0.0,2001-03-01 18:00:00,277.7917,281.9472
2001-03-01,0 days 18:00:00,45.7,3.2,0,0.0,2001-03-01 18:00:00,278.09637,282.5976
2001-03-01,0 days 18:00:00,45.6,3.1,0,0.0,2001-03-01 18:00:00,277.7917,281.7851
2001-03-01,0 days 18:00:00,45.6,3.2,0,0.0,2001-03-01 18:00:00,278.09833,282.49408
2001-03-01,0 days 19:00:00,45.7,3.1,0,0.0,2001-03-01 19:00:00,277.77203,281.22437
2001-03-01,0 days 19:00:00,45.7,3.2,0,0.0,2001-03-01 19:00:00,278.149,281.8357
2001-03-01,0 days 19:00:00,45.6,3.1,0,0.0,2001-03-01 19:00:00,277.81696,281.03687
2001-03-01,0 days 19:00:00,45.6,3.2,0,0.0,2001-03-01 19:00:00,278.19196,281.69897
2001-03-01,0 days 20:00:00,45.7,3.1,0,0.0,2001-03-01 20:00:00,277.8158,280.7461
2001-03-01,0 days 20:00:00,45.7,3.2,0,0.0,2001-03-01 20:00:00,278.18884,281.29688
2001-03-01,0 days 20:00:00,45.6,3.1,0,0.0,2001-03-01 20:00:00,277.86267,280.62305
2001-03-01,0 days 20:00:00,45.6,3.2,0,0.0,2001-03-01 20:00:00,278.24158,281.1953
2001-03-01,0 days 21:00:00,45.7,3.1,0,0.0,2001-03-01 21:00:00,277.79272,280.47586
2001-03-01,0 days 21:00:00,45.7,3.2,0,0.0,2001-03-01 21:00:00,278.16968,280.9661
2001-03-01,0 days 21:00:00,45.6,3.1,0,0.0,2001-03-01 21:00:00,277.81616,280.31375
2001-03-01,0 days 21:00:00,45.6,3.2,0,0.0,2001-03-01 21:00:00,278.21265,280.86258
2001-03-01,0 days 22:00:00,45.7,3.1,0,0.0,2001-03-01 22:00:00,277.68027,280.15735
2001-03-01,0 days 22:00:00,45.7,3.2,0,0.0,2001-03-01 22:00:00,278.05527,280.6261
2001-03-01,0 days 22:00:00,45.6,3.1,0,0.0,2001-03-01 22:00:00,277.70175,280.0089
2001-03-01,0 days 22:00:00,45.6,3.2,0,0.0,2001-03-01 22:00:00,278.09433,280.5089
2001-03-01,0 days 23:00:00,45.7,3.1,0,0.0,2001-03-01 23:00:00,277.5645,279.74832
2001-03-01,0 days 23:00:00,45.7,3.2,0,0.0,2001-03-01 23:00:00,277.93365,280.22293
2001-03-01,0 days 23:00:00,45.6,3.1,0,0.0,2001-03-01 23:00:00,277.59967,279.63113
2001-03-01,0 days 23:00:00,45.6,3.2,0,0.0,2001-03-01 23:00:00,277.96295,280.11942
2001-03-01,1 days 00:00:00,45.7,3.1,0,0.0,2001-03-02 00:00:00,277.42456,279.48062
2001-03-01,1 days 00:00:00,45.7,3.2,0,0.0,2001-03-02 00:00:00,277.77612,279.92398
2001-03-01,1 days 00:00:00,45.6,3.1,0,0.0,2001-03-02 00:00:00,277.4558,279.37125
2001-03-01,1 days 00:00:00,45.6,3.2,0,0.0,2001-03-02 00:00:00,277.81128,279.82828
2001-04-01,0 days 01:00:00,45.7,3.1,0,0.0,2001-04-01 01:00:00,275.1981,277.23352
2001-04-01,0 days 01:00:00,45.7,3.2,0,0.0,2001-04-01 01:00:00,275.64536,277.65735
2001-04-01,0 days 01:00:00,45.6,3.1,0,0.0,2001-04-01 01:00:00,275.12973,277.0636
2001-04-01,0 days 01:00:00,45.6,3.2,0,0.0,2001-04-01 01:00:00,275.5731,277.5304
2001-04-01,0 days 02:00:00,45.7,3.1,0,0.0,2001-04-01 02:00:00,275.1454,277.0152
2001-04-01,0 days 02:00:00,45.7,3.2,0,0.0,2001-04-01 02:00:00,275.5829,277.44293
2001-04-01,0 days 02:00:00,45.6,3.1,0,0.0,2001-04-01 02:00:00,275.0575,276.84723
2001-04-01,0 days 02:00:00,45.6,3.2,0,0.0,2001-04-01 02:00:00,275.5067,277.32184
2001-04-01,0 days 03:00:00,45.7,3.1,0,0.0,2001-04-01 03:00:00,275.1065,276.8538
2001-04-01,0 days 03:00:00,45.7,3.2,0,0.0,2001-04-01 03:00:00,275.5323,277.2659
2001-04-01,0 days 03:00:00,45.6,3.1,0,0.0,2001-04-01 03:00:00,275.0323,276.6995
2001-04-01,0 days 03:00:00,45.6,3.2,0,0.0,2001-04-01 03:00:00,275.45026,277.15652
2001-04-01,0 days 04:00:00,45.7,3.1,0,0.0,2001-04-01 04:00:00,274.9917,276.71777
2001-04-01,0 days 04:00:00,45.7,3.2,0,0.0,2001-04-01 04:00:00,275.44873,277.1338
2001-04-01,0 days 04:00:00,45.6,3.1,0,0.0,2001-04-01 04:00:00,274.9546,276.56934
2001-04-01,0 days 04:00:00,45.6,3.2,0,0.0,2001-04-01 04:00:00,275.40186,277.01855
2001-04-01,0 days 05:00:00,45.7,3.1,0,0.0,2001-04-01 05:00:00,274.88736,276.5946
2001-04-01,0 days 05:00:00,45.7,3.2,0,0.0,2001-04-01 05:00:00,275.33853,277.01453
2001-04-01,0 days 05:00:00,45.6,3.1,0,0.0,2001-04-01 05:00:00,274.86002,276.4657
2001-04-01,0 days 05:00:00,45.6,3.2,0,0.0,2001-04-01 05:00:00,275.31705,276.8993
2001-04-01,0 days 06:00:00,45.7,3.1,0,0.0,2001-04-01 06:00:00,275.16077,276.89056
2001-04-01,0 days 06:00:00,45.7,3.2,0,0.0,2001-04-01 06:00:00,275.59827,277.30463
2001-04-01,0 days 06:00:00,45.6,3.1,0,0.0,2001-04-01 06:00:00,275.12756,276.74603
2001-04-01,0 days 06:00:00,45.6,3.2,0,0.0,2001-04-01 06:00:00,275.59045,277.21088
2001-04-01,0 days 07:00:00,45.7,3.1,0,0.0,2001-04-01 07:00:00,275.5217,277.93524
2001-04-01,0 days 07:00:00,45.7,3.2,0,0.0,2001-04-01 07:00:00,276.01974,278.4372
2001-04-01,0 days 07:00:00,45.6,3.1,0,0.0,2001-04-01 07:00:00,275.4553,277.76727
2001-04-01,0 days 07:00:00,45.6,3.2,0,0.0,2001-04-01 07:00:00,275.97287,278.30243
2001-04-01,0 days 08:00:00,45.7,3.1,0,0.0,2001-04-01 08:00:00,275.71378,279.00745
2001-04-01,0 days 08:00:00,45.7,3.2,0,0.0,2001-04-01 08:00:00,276.22354,279.55432
2001-04-01,0 days 08:00:00,45.6,3.1,0,0.0,2001-04-01 08:00:00,275.6298,278.83557
2001-04-01,0 days 08:00:00,45.6,3.2,0,0.0,2001-04-01 08:00:00,276.14737,279.42932
2001-04-01,0 days 09:00:00,45.7,3.1,0,0.0,2001-04-01 09:00:00,275.7264,279.9837
2001-04-01,0 days 09:00:00,45.7,3.2,0,0.0,2001-04-01 09:00:00,276.23618,280.5384
2001-04-01,0 days 09:00:00,45.6,3.1,0,0.0,2001-04-01 09:00:00,275.62094,279.7923
2001-04-01,0 days 09:00:00,45.6,3.2,0,0.0,2001-04-01 09:00:00,276.14243,280.39386
2001-04-01,0 days 10:00:00,45.7,3.1,0,0.0,2001-04-01 10:00:00,275.86414,280.99216
2001-04-01,0 days 10:00:00,45.7,3.2,0,0.0,2001-04-01 10:00:00,276.37195,281.55466
2001-04-01,0 days 10:00:00,45.6,3.1,0,0.0,2001-04-01 10:00:00,275.73914,280.79684
2001-04-01,0 days 10:00:00,45.6,3.2,0,0.0,2001-04-01 10:00:00,276.2567,281.40622
2001-04-01,0 days 11:00:00,45.7,3.1,0,0.0,2001-04-01 11:00:00,275.93683,281.88715
2001-04-01,0 days 11:00:00,45.7,3.2,0,0.0,2001-04-01 11:00:00,276.41925,282.43793
2001-04-01,0 days 11:00:00,45.6,3.1,0,0.0,2001-04-01 11:00:00,275.83136,281.72308
2001-04-01,0 days 11:00:00,45.6,3.2,0,0.0,2001-04-01 11:00:00,276.32355,282.32465
2001-04-01,0 days 12:00:00,45.7,3.1,0,0.0,2001-04-01 12:00:00,276.17218,282.45273
2001-04-01,0 days 12:00:00,45.7,3.2,0,0.0,2001-04-01 12:00:00,276.67218,283.03476
2001-04-01,0 days 12:00:00,45.6,3.1,0,0.0,2001-04-01 12:00:00,276.055,282.3043
2001-04-01,0 days 12:00:00,45.6,3.2,0,0.0,2001-04-01 12:00:00,276.57257,282.94296
2001-04-01,0 days 13:00:00,45.7,3.1,0,0.0,2001-04-01 13:00:00,276.255,282.73865
2001-04-01,0 days 13:00:00,45.7,3.2,0,0.0,2001-04-01 13:00:00,276.76868,283.3578
2001-04-01,0 days 13:00:00,45.6,3.1,0,0.0,2001-04-01 13:00:00,276.17297,282.59607
2001-04-01,0 days 13:00:00,45.6,3.2,0,0.0,2001-04-01 13:00:00,276.71008,283.27576
2001-04-01,0 days 14:00:00,45.7,3.1,0,0.0,2001-04-01 14:00:00,276.32257,282.9969
2001-04-01,0 days 14:00:00,45.7,3.2,0,0.0,2001-04-01 14:00:00,276.79523,283.61017
2001-04-01,0 days 14:00:00,45.6,3.1,0,0.0,2001-04-01 14:00:00,276.25226,282.78986
2001-04-01,0 days 14:00:00,45.6,3.2,0,0.0,2001-04-01 14:00:00,276.75226,283.4676
2001-04-01,0 days 15:00:00,45.7,3.1,0,0.0,2001-04-01 15:00:00,276.31183,283.01065
2001-04-01,0 days 15:00:00,45.7,3.2,0,0.0,2001-04-01 15:00:00,276.76105,283.61807
2001-04-01,0 days 15:00:00,45.6,3.1,0,0.0,2001-04-01 15:00:00,276.263,282.7997
2001-04-01,0 days 15:00:00,45.6,3.2,0,0.0,2001-04-01 15:00:00,276.74152,283.46573
2001-04-01,0 days 16:00:00,45.7,3.1,0,0.0,2001-04-01 16:00:00,276.18152,282.59125
2001-04-01,0 days 16:00:00,45.7,3.2,0,0.0,2001-04-01 16:00:00,276.62878,283.22015
2001-04-01,0 days 16:00:00,45.6,3.1,0,0.0,2001-04-01 16:00:00,276.12292,282.38812
2001-04-01,0 days 16:00:00,45.6,3.2,0,0.0,2001-04-01 16:00:00,276.58972,283.07562
2001-04-01,0 days 17:00:00,45.7,3.1,0,0.0,2001-04-01 17:00:00,276.2799,282.04694
2001-04-01,0 days 17:00:00,45.7,3.2,0,0.0,2001-04-01 17:00:00,276.76624,282.67584
2001-04-01,0 days 17:00:00,45.6,3.1,0,0.0,2001-04-01 17:00:00,276.1881,281.85358
2001-04-01,0 days 17:00:00,45.6,3.2,0,0.0,2001-04-01 17:00:00,276.69592,282.53717
2001-04-01,0 days 18:00:00,45.7,3.1,0,0.0,2001-04-01 18:00:00,276.4086,281.15033
2001-04-01,0 days 18:00:00,45.7,3.2,0,0.0,2001-04-01 18:00:00,276.7504,281.789
2001-04-01,0 days 18:00:00,45.6,3.1,0,0.0,2001-04-01 18:00:00,276.3207,280.9472
2001-04-01,0 days 18:00:00,45.6,3.2,0,0.0,2001-04-01 18:00:00,276.72305,281.64252
2001-04-01,0 days 19:00:00,45.7,3.1,0,0.0,2001-04-01 19:00:00,276.09476,280.14703
2001-04-01,0 days 19:00:00,45.7,3.2,0,0.0,2001-04-01 19:00:00,276.44437,280.76813
2001-04-01,0 days 19:00:00,45.6,3.1,0,0.0,2001-04-01 19:00:00,276.06546,279.9107
2001-04-01,0 days 19:00:00,45.6,3.2,0,0.0,2001-04-01 19:00:00,276.43265,280.5728
2001-04-01,0 days 20:00:00,45.7,3.1,0,0.0,2001-04-01 20:00:00,275.98907,279.54974
2001-04-01,0 days 20:00:00,45.7,3.2,0,0.0,2001-04-01 20:00:00,276.39923,280.09662
2001-04-01,0 days 20:00:00,45.6,3.1,0,0.0,2001-04-01 20:00:00,275.92462,279.28802
2001-04-01,0 days 20:00:00,45.6,3.2,0,0.0,2001-04-01 20:00:00,276.33478,279.90912
2001-04-01,0 days 21:00:00,45.7,3.1,0,0.0,2001-04-01 21:00:00,275.88828,278.87054
2001-04-01,0 days 21:00:00,45.7,3.2,0,0.0,2001-04-01 21:00:00,276.3043,279.39398
2001-04-01,0 days 21:00:00,45.6,3.1,0,0.0,2001-04-01 21:00:00,275.816,278.59906
2001-04-01,0 days 21:00:00,45.6,3.2,0,0.0,2001-04-01 21:00:00,276.23398,279.185
2001-04-01,0 days 22:00:00,45.7,3.1,0,0.0,2001-04-01 22:00:00,275.69098,278.3723
2001-04-01,0 days 22:00:00,45.7,3.2,0,0.0,2001-04-01 22:00:00,276.08942,278.886
2001-04-01,0 days 22:00:00,45.6,3.1,0,0.0,2001-04-01 22:00:00,275.61285,278.10474
2001-04-01,0 days 22:00:00,45.6,3.2,0,0.0,2001-04-01 22:00:00,276.02496,278.67114
2001-04-01,0 days 23:00:00,45.7,3.1,0,0.0,2001-04-01 23:00:00,275.55762,277.98984
